our_best_perm,Wil_best_perm,rand_perm,nr_checks_our,nr_checks_Wil,nr_checks_rand,minimum_check_number
7642,4,4,3,3,3,3,3
7647,4,4,2,3,3,3,3
7648,6,4,1,3,3,3,3
7650,4,4,4,3,3,3,3
7652,6,4,5,3,3,3,3
7654,6,4,2,3,3,3,3
7655,4,4,2,3,3,3,3
7662,4,4,6,3,3,3,3
7670,6,4,3,3,3,3,3
7687,6,4,6,3,3,3,3
7711,6,4,4,3,3,3,3
7724,4,4,4,3,3,3,3
7727,4,4,2,3,3,3,3
7729,4,4,3,3,3,3,3
7730,6,4,4,3,3,3,3
7735,4,4,6,3,3,3,3
7751,6,4,6,3,3,3,3
7754,4,4,1,3,3,3,3
7756,4,4,6,3,3,3,3
7762,4,4,2,3,3,3,3
7766,4,4,5,3,3,3,3
7771,4,4,6,3,3,3,3
7772,4,4,3,3,3,3,3
7782,4,4,4,3,3,3,3
7784,4,4,4,3,3,3,3
7803,4,4,3,3,3,3,3
7806,6,4,6,3,3,3,3
7808,4,4,1,3,3,3,3
7809,4,4,2,3,3,3,3
