our_best_perm,Wil_best_perm,rand_perm,nr_checks_our,nr_checks_Wil,nr_checks_rand,minimum_check_number
5852,4,4,4,3,3,3,3
5861,5,4,4,3,3,3,3
5862,4,4,6,3,3,3,3
5865,6,4,4,3,3,3,3
5870,6,4,1,3,3,3,3
5873,6,4,1,3,3,3,3
5877,6,4,1,3,3,3,3
5879,1,4,4,3,3,3,3
5882,6,4,4,3,3,3,3
5884,4,4,1,3,3,3,3
5890,4,4,4,3,3,3,3
5909,4,4,3,3,3,3,3
5913,6,4,5,3,3,3,3
5918,6,4,4,3,3,3,3
5925,4,4,6,3,3,3,3
5932,2,4,5,3,3,3,3
5937,6,4,2,3,3,3,3
5942,6,4,3,3,3,3,3
5954,6,4,1,3,3,3,3
5981,4,4,2,3,3,3,3
5985,5,4,1,3,3,3,3
5997,4,4,1,3,3,3,3
5998,6,4,5,3,3,3,3
6000,6,4,1,3,3,3,3
6006,4,4,1,3,3,3,3
6010,4,4,1,3,3,3,3
6012,6,4,6,3,3,3,3
6018,2,4,5,3,3,3,3
6024,4,4,6,3,3,3,3
6043,6,4,3,3,3,3,3
6046,6,4,2,3,3,3,3
6047,4,4,1,3,3,3,3
6055,4,4,1,3,3,3,3
6065,4,4,5,3,3,3,3
6069,4,4,1,3,3,3,3
6072,4,4,5,3,3,3,3
6076,6,4,1,3,3,3,3
6080,5,4,1,3,3,3,3
6084,6,4,2,3,3,3,3
6085,1,4,2,3,3,3,3
6087,2,4,6,3,3,3,3
6090,4,4,1,3,3,3,3
6096,4,4,1,3,3,3,3
6097,6,4,2,3,3,3,3
6101,6,4,5,3,3,3,3
6104,2,4,1,3,3,3,3
6107,2,4,2,3,3,3,3
6112,4,4,6,3,3,3,3
6113,4,4,3,3,3,3,3
6125,4,4,2,3,3,3,3
6126,4,4,4,3,3,3,3
6132,2,4,5,3,3,3,3
6133,4,4,5,3,3,3,3
6142,6,4,6,3,3,3,3
6148,6,4,2,3,3,3,3
6162,6,4,1,3,3,3,3
6174,4,4,6,3,3,3,3
6183,4,4,2,3,3,3,3
6185,4,4,6,3,3,3,3
6188,2,4,4,3,3,3,3
6194,4,4,3,3,3,3,3
6196,6,4,1,3,3,3,3
6198,6,4,1,3,3,3,3
6199,2,4,2,3,3,3,3
6200,4,4,1,3,3,3,3
6203,2,4,1,3,3,3,3
6204,4,4,1,3,3,3,3
6206,6,4,3,3,3,3,3
6214,5,4,4,3,3,3,3
6223,4,4,2,3,3,3,3
6224,2,4,2,3,3,3,3
6229,6,4,4,3,3,3,3
6230,6,4,4,3,3,3,3
6231,4,4,1,3,3,3,3
6232,2,4,3,3,3,3,3
6244,6,4,3,3,3,3,3
6245,6,4,5,3,3,3,3
6251,6,4,2,3,3,3,3
6252,2,4,1,3,3,3,3
6255,4,4,1,3,3,3,3
6268,4,4,6,3,3,3,3
6270,4,4,4,3,3,3,3
6281,1,4,6,3,3,3,3
6286,2,4,2,3,3,3,3
6295,4,4,6,3,3,3,3
6317,6,4,3,3,3,3,3
6340,4,4,2,3,3,3,3
6351,6,4,1,3,3,3,3
6363,6,4,5,3,3,3,3
6364,2,4,1,3,3,3,3
6371,4,4,5,3,3,3,3
6380,6,4,6,3,3,3,3
6391,4,4,1,3,3,3,3
6395,2,4,5,3,3,3,3
6399,4,4,6,3,3,3,3
6400,6,4,4,3,3,3,3
6401,2,4,1,3,3,3,3
6402,6,4,3,3,3,3,3
6409,5,4,5,3,3,3,3
6411,5,4,6,3,3,3,3
6414,6,4,2,3,3,3,3
6417,4,4,6,3,3,3,3
6419,6,4,3,3,3,3,3
6420,6,4,5,3,3,3,3
6424,6,4,4,3,3,3,3
6425,2,4,2,3,3,3,3
6434,6,4,3,3,3,3,3
6445,4,4,3,3,3,3,3
6447,4,4,5,3,3,3,3
6448,2,4,1,3,3,3,3
6457,6,4,3,3,3,3,3
6466,4,4,5,3,3,3,3
6468,6,4,6,3,3,3,3
6491,5,4,5,3,3,3,3
6496,6,4,3,3,3,3,3
6505,6,4,5,3,3,3,3
6508,6,4,3,3,3,3,3
6510,4,4,1,3,3,3,3
6511,6,4,2,3,3,3,3
6516,6,4,1,3,3,3,3
6524,4,4,3,3,3,3,3
6525,4,4,5,3,3,3,3
6530,6,4,3,3,3,3,3
6535,6,4,4,3,3,3,3
6541,6,4,4,3,3,3,3
6551,6,4,5,3,3,3,3
6553,6,4,2,3,3,3,3
6561,6,4,6,3,3,3,3
6582,2,4,6,1,3,3,1
6583,6,4,1,3,3,3,3
6584,6,4,5,3,3,3,3
6586,6,4,6,3,3,3,3
6587,6,4,1,3,3,3,3
6588,6,4,2,3,3,3,3
6594,6,4,2,3,3,3,3
6598,4,4,2,3,3,3,3
6601,4,4,6,3,3,3,3
