our_best_perm,Wil_best_perm,rand_perm,nr_checks_our,nr_checks_Wil,nr_checks_rand,minimum_check_number
6025,6,4,4,3,3,3,3
6028,6,4,3,3,3,3,3
6036,6,4,5,3,3,3,3
6042,6,4,2,3,3,3,3
6044,2,4,6,3,3,3,3
6050,2,4,6,3,3,3,3
6057,6,4,4,3,3,3,3
6059,4,4,4,3,3,3,3
6062,2,4,1,3,3,3,3
6063,6,4,3,3,3,3,3
6068,6,4,4,3,3,3,3
6072,6,4,6,3,3,3,3
6075,6,4,6,3,3,3,3
6077,2,4,3,3,3,3,3
6078,2,4,1,3,3,3,3
6080,5,4,6,3,3,3,3
6081,4,4,2,3,3,3,3
6091,2,4,5,3,3,3,3
6092,4,4,3,3,3,3,3
6094,5,4,1,3,3,3,3
6099,5,4,1,3,3,3,3
6106,6,4,1,3,3,3,3
6108,4,4,1,3,3,3,3
6115,4,4,3,3,3,3,3
6120,5,4,3,3,3,3,3
6127,6,4,6,3,3,3,3
6131,6,4,5,3,3,3,3
6134,6,4,5,3,3,3,3
6135,5,4,6,3,3,3,3
6141,6,4,5,3,3,3,3
6142,6,4,4,3,3,3,3
6155,4,4,3,3,3,3,3
6165,6,4,6,3,3,3,3
6173,5,4,5,3,3,3,3
6183,6,4,3,3,3,3,3
6188,2,4,1,3,3,3,3
6189,6,4,3,3,3,3,3
6193,6,4,2,3,3,3,3
6196,6,4,3,3,3,3,3
6205,2,4,4,3,3,3,3
6219,2,4,6,3,3,3,3
6220,6,4,3,3,3,3,3
6224,2,4,5,3,3,3,3
6227,2,4,4,3,3,3,3
6233,2,4,4,3,3,3,3
6247,6,4,5,3,3,3,3
6249,2,4,3,3,3,3,3
6254,6,4,3,3,3,3,3
6257,6,4,4,3,3,3,3
6263,6,4,4,3,3,3,3
6266,5,4,6,3,3,3,3
6268,6,4,6,3,3,3,3
6271,6,4,6,3,3,3,3
6276,6,4,5,3,3,3,3
6285,2,4,1,3,3,3,3
6290,5,4,3,3,3,3,3
6293,6,4,1,3,3,3,3
6295,6,4,5,3,3,3,3
6300,5,4,2,3,3,3,3
6303,4,4,5,3,3,3,3
6307,2,4,3,3,3,3,3
6311,6,4,6,3,3,3,3
6314,6,4,1,3,3,3,3
6315,5,4,1,3,3,3,3
6320,6,4,5,3,3,3,3
6349,2,4,4,3,3,3,3
6351,2,4,2,3,3,3,3
6363,6,4,3,3,3,3,3
6371,6,4,2,3,3,3,3
6372,5,4,2,3,3,3,3
6376,6,4,3,3,3,3,3
6377,6,4,2,3,3,3,3
6381,2,4,4,3,3,3,3
6382,5,4,5,3,3,3,3
6383,6,4,3,3,3,3,3
6387,6,4,4,3,3,3,3
6401,5,4,4,3,3,3,3
6416,6,4,6,3,3,3,3
6425,2,4,1,3,3,3,3
6438,2,4,5,3,3,3,3
6449,2,4,4,3,3,3,3
6452,5,4,6,3,3,3,3
6461,6,4,1,3,3,3,3
6462,2,4,6,3,3,3,3
6463,6,4,6,3,3,3,3
6464,5,4,6,3,3,3,3
6471,6,4,4,3,3,3,3
6474,6,4,6,3,3,3,3
6477,5,4,6,3,3,3,3
6478,4,4,5,3,3,3,3
6485,5,4,6,3,3,3,3
6488,6,4,6,3,3,3,3
6491,5,4,3,3,3,3,3
6492,5,4,5,3,3,3,3
6496,5,4,2,3,3,3,3
6510,6,4,1,3,3,3,3
6512,6,4,6,3,3,3,3
6521,5,4,3,3,3,3,3
6526,6,4,4,3,3,3,3
6528,6,4,2,3,3,3,3
6534,6,4,4,3,3,3,3
6539,2,4,3,3,3,3,3
6541,6,4,1,3,3,3,3
6543,6,4,1,3,3,3,3
6546,2,4,4,3,3,3,3
6549,2,4,5,3,3,3,3
6554,4,4,3,3,3,3,3
6556,6,4,5,3,3,3,3
6557,5,4,3,3,3,3,3
6560,6,4,3,3,3,3,3
6562,6,4,5,3,3,3,3
6563,2,4,4,3,3,3,3
6565,6,4,2,3,3,3,3
6567,5,4,4,3,3,3,3
6573,2,4,2,3,3,3,3
6587,5,4,4,3,3,3,3
6595,5,4,4,3,3,3,3
6596,6,4,4,3,3,3,3
6604,2,4,6,3,3,3,3
6607,5,4,2,3,3,3,3
6611,2,4,4,3,3,3,3
6619,5,4,5,3,3,3,3
6621,1,4,5,3,3,3,3
6623,6,4,2,3,3,3,3
6626,4,4,5,3,3,3,3
6627,5,4,5,3,3,3,3
6633,5,4,4,3,3,3,3
6636,2,4,4,3,3,3,3
6637,6,4,5,3,3,3,3
6639,6,4,4,3,3,3,3
6640,6,4,4,3,3,3,3
6651,3,4,1,3,3,3,3
6652,6,4,5,3,3,3,3
6655,6,4,1,3,3,3,3
6665,6,4,3,3,3,3,3
6667,6,4,6,3,3,3,3
6669,2,4,3,3,3,3,3
6671,3,4,4,3,3,3,3
6679,6,4,6,3,3,3,3
6680,2,4,4,3,3,3,3
6681,5,4,1,3,3,3,3
6684,6,4,3,3,3,3,3
6685,6,4,2,3,3,3,3
6688,6,4,4,3,3,3,3
6697,5,4,3,3,3,3,3
6709,6,4,3,3,3,3,3
6710,2,4,1,3,3,3,3
6717,6,4,2,3,3,3,3
6719,1,4,5,3,3,3,3
6720,6,4,3,3,3,3,3
6724,5,4,2,3,3,3,3
6729,2,4,6,3,3,3,3
6749,2,4,1,3,3,3,3
6753,6,4,1,3,3,3,3
6759,5,4,6,3,3,3,3
6774,6,4,1,3,3,3,3
6776,4,4,2,3,3,3,3
6779,6,4,3,3,3,3,3
6793,5,4,3,3,3,3,3
6810,2,4,5,3,3,3,3
6815,6,4,1,3,3,3,3
6819,4,4,2,3,3,3,3
6832,6,4,2,3,3,3,3
6834,6,4,2,3,3,3,3
6835,5,4,5,3,3,3,3
6837,6,4,4,3,3,3,3
6843,2,4,5,3,3,3,3
6846,2,4,6,3,3,3,3
6848,6,4,4,3,3,3,3
6861,5,4,6,3,3,3,3
6863,6,4,5,3,3,3,3
6864,6,4,1,3,3,3,3
6868,5,4,5,3,3,3,3
6870,6,4,3,3,3,3,3
6875,2,4,2,3,3,3,3
6878,4,4,4,3,3,3,3
6883,5,4,4,3,3,3,3
6886,2,4,4,3,3,3,3
6898,4,4,5,3,3,3,3
6908,1,4,1,3,3,3,3
6909,2,4,3,3,3,3,3
6914,5,4,6,3,3,3,3
6918,5,4,2,3,3,3,3
6922,6,4,4,3,3,3,3
6926,6,4,4,3,3,3,3
6936,2,4,1,3,3,3,3
6957,5,4,3,2,3,2,1
6969,5,4,6,3,3,3,3
6973,4,4,1,3,3,3,3
6975,2,4,2,3,3,3,3
6987,2,4,6,3,3,3,3
6989,2,4,5,3,3,3,3
6992,2,4,2,3,3,3,3
6994,5,4,1,3,3,3,3
6995,6,4,4,3,3,3,3
6996,2,4,6,3,3,3,3
6997,4,4,6,3,3,3,3
